distribuidor,filial_anterior,cod_vend1,nome_vend1,celula,cliente,cnpj,razao,fantasia,endereco,bairro,cidade,micro_regiao,meso_regiao,estado,regiao,cep,ibm_cliente,clube_status,tipo_cliente,banding,cod_seg,nome_seg,emissao,mes,ano,ano_mes,dt_entrega,produto,descricao,classe,familia,tier,aplicacao,origem_prod,tipo_sh,volume,cfop,numero_nf,serie,quantidade,vol_total,fat_bruto,fat_liquido,liquido_shell,custo,ibm_distribuidor,tipo_global,ibm_shell,embalagem,cod_vend2,armazem,grupo_alvorada,rede_top,segmentacao,troca_oleo,pitstop,cod_supervisor,nome_supervisor,cod_gerente,nome_gerente,combo_descri,combo_cod,peso_bruto,transportadora,custo_repo,cod_ibge,cond_pgto,prazo_med,tipo_prod1
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016500,001,12,144.0,2761.2,2505.79,0,1684.08,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.692,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,40138905,HELIX POWER V 0W20 SP/GF6 CX 12X1L,OLEO,HELIX,HELIX POWER V,consumer,Sint tico,Premium,12.0,5655,000016500,001,2,24.0,700.26,635.49,0,387.65,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00699100,38413673000146,2G COMBUSTIVEIS LTDA,POSTO AMIGOS (JEQUIT,ROD GOVERNADOR MARIO COVAS,SEAC,SAO MATEUS,,,ES,,29937310,,OK,VAREJO,P,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,40137905,HELIX PROTECT V 5W30 SP/GF6 CX 12X1L,OLEO,HELIX,HELIX PROTECT V,consumer,Sint tico,Premium,12.0,5655,000016500,001,6,72.0,1916.28,1739.02,0,1106.88,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04906,M17 - 28/42/56/70,49,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00878100,30541940000159,AUTO POSTO SOLEMAR LTDA,AUTO POSTO SOLEMAR,AV ABIDO SAAD 2100,LARANJEIRAS,SERRA,,,ES,,29173510,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016501,001,1,12.0,395.09,358.54,0,210.68,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.092,-,0,05002,M06 - 7 / 14 DIAS,10,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00644200,07470392000100,POSTO DE COMBUSTIVEL OTAVIO EIRELI,POSTO OTAVIO,AVENIDA ABDO SAAD,JACARAIPE,SERRA,,,ES,,29173180,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,44770905,ADVANCE 4T AX6 10W-30 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5655,000016502,001,3,36.0,765.24,694.45,0,461.72,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000003 - NOSSO CARRO,0,05002,M10 - 14 / 28 / 42 DD,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00644200,07470392000100,POSTO DE COMBUSTIVEL OTAVIO EIRELI,POSTO OTAVIO,AVENIDA ABDO SAAD,JACARAIPE,SERRA,,,ES,,29173180,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5655,000016502,001,3,36.0,905.4,821.65,0,484.94,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000003 - NOSSO CARRO,0,05002,M10 - 14 / 28 / 42 DD,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00644200,07470392000100,POSTO DE COMBUSTIVEL OTAVIO EIRELI,POSTO OTAVIO,AVENIDA ABDO SAAD,JACARAIPE,SERRA,,,ES,,29173180,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016502,001,3,36.0,1185.27,1075.64,0,632.03,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.092,000003 - NOSSO CARRO,0,05002,M10 - 14 / 28 / 42 DD,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00644200,07470392000100,POSTO DE COMBUSTIVEL OTAVIO EIRELI,POSTO OTAVIO,AVENIDA ABDO SAAD,JACARAIPE,SERRA,,,ES,,29173180,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016502,001,22,264.0,5551.26,5037.77,0,3470.76,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.572,000003 - NOSSO CARRO,0,05002,M10 - 14 / 28 / 42 DD,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00644200,07470392000100,POSTO DE COMBUSTIVEL OTAVIO EIRELI,POSTO OTAVIO,AVENIDA ABDO SAAD,JACARAIPE,SERRA,,,ES,,29173180,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41071909,HELIX ULTRA ECT C2/C3 0W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,Transport,Sintetico,Premium,12.0,5655,000016502,001,1,12.0,615.84,558.87,0,315.1,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.056,000003 - NOSSO CARRO,0,05002,M10 - 14 / 28 / 42 DD,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00644200,07470392000100,POSTO DE COMBUSTIVEL OTAVIO EIRELI,POSTO OTAVIO,AVENIDA ABDO SAAD,JACARAIPE,SERRA,,,ES,,29173180,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016502,001,4,48.0,920.4,835.26,0,561.36,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.692,000003 - NOSSO CARRO,0,05002,M10 - 14 / 28 / 42 DD,28,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00644200,07470392000100,POSTO DE COMBUSTIVEL OTAVIO EIRELI,POSTO OTAVIO,AVENIDA ABDO SAAD,JACARAIPE,SERRA,,,ES,,29173180,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,17/05/2024,05,2024,2024M05,  /  /    ,41053905,HELIX ULTRA PROF AV 5W40 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016502,001,3,36.0,1394.1,1265.15,0,718.44,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000003 - NOSSO CARRO,0,05002,M10 - 14 / 28 / 42 DD,28,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00945600,42831890000123,PETTER E MAZOCO LTDA,MAZOCO PNEUS E AUTO,R MIGUEL DA COSTA NOVAES 30,GRAMA,AFONSO CLAUDIO,,,ES,,29600000,,,B2C,,RAUA,AUTOCENTRO / CENTRO AUTOM,17/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016503,001,4,48.0,1051.2,953.97,0,631.05,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00102,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00945600,42831890000123,PETTER E MAZOCO LTDA,MAZOCO PNEUS E AUTO,R MIGUEL DA COSTA NOVAES 30,GRAMA,AFONSO CLAUDIO,,,ES,,29600000,,,B2C,,RAUA,AUTOCENTRO / CENTRO AUTOM,17/05/2024,05,2024,2024M05,  /  /    ,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016503,001,2,24.0,839.76,762.08,0,445.53,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.28,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00102,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00945600,42831890000123,PETTER E MAZOCO LTDA,MAZOCO PNEUS E AUTO,R MIGUEL DA COSTA NOVAES 30,GRAMA,AFONSO CLAUDIO,,,ES,,29600000,,,B2C,,RAUA,AUTOCENTRO / CENTRO AUTOM,17/05/2024,05,2024,2024M05,  /  /    ,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5655,000016503,001,2,24.0,608.38,552.1,0,323.29,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00102,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00537400,22305013000101,MARCIO FEIGL 07853731795,MARCIO RACING TURBO,R CELIO PITANGA PINTO S/N,PARAJU,DOMINGOS MARTINS,,,ES,,29273000,,,B2C,M,RATV,AUTOPECAS VEICULOS,17/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5656,000016504,001,2,24.0,479.52,435.17,0,280.68,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,M,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.692,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,01902,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00537400,22305013000101,MARCIO FEIGL 07853731795,MARCIO RACING TURBO,R CELIO PITANGA PINTO S/N,PARAJU,DOMINGOS MARTINS,,,ES,,29273000,,,B2C,M,RATV,AUTOPECAS VEICULOS,17/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5656,000016504,001,2,24.0,525.6,476.98,0,315.52,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,M,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,01902,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00537400,22305013000101,MARCIO FEIGL 07853731795,MARCIO RACING TURBO,R CELIO PITANGA PINTO S/N,PARAJU,DOMINGOS MARTINS,,,ES,,29273000,,,B2C,M,RATV,AUTOPECAS VEICULOS,17/05/2024,05,2024,2024M05,  /  /    ,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5656,000016504,001,2,24.0,608.38,552.1,0,323.29,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,M,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,01902,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00479500,27534819000195,H R AUTO MECANICA LTDA ME,H R AUTO MECANICA LT,R ARMANDO ANTONIO WALSH 521,VALE DAS PALMAS,MARECHAL FLORIANO,,,ES,,29266000,,,B2C,,RATV,AUTOPECAS VEICULOS,17/05/2024,05,2024,2024M05,  /  /    ,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016505,001,6,72.0,2519.28,2286.24,0,1336.59,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.28,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03346,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00945400,22021344000110,ANDREIA GAMBINE PEREIRA SOUZA 0966394275,ANDREIA GAMBINE,ROD DO SOL S/N,PEROCAO,GUARAPARI,,,ES,,29220730,,,B2C,,ROMM,OFICINAS DE MOTOS,17/05/2024,05,2024,2024M05,  /  /    ,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5656,000016506,001,2,24.0,483.1,438.41,0,276.62,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.68,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,015 - 20/40/60/80,84,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00945400,22021344000110,ANDREIA GAMBINE PEREIRA SOUZA 0966394275,ANDREIA GAMBINE,ROD DO SOL S/N,PEROCAO,GUARAPARI,,,ES,,29220730,,,B2C,,ROMM,OFICINAS DE MOTOS,17/05/2024,05,2024,2024M05,  /  /    ,44762905,ADVANCE 4T AX6 10W-40 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5656,000016506,001,2,24.0,563.32,511.21,0,325.83,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,015 - 20/40/60/80,84,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00304801,31356721000162,EDIMAR PEREIRA 02453221752,MACARRAO MOTOS,AV DEZ DE ABRIL 736,CENTRO,BAIXO GUANDU,,,ES,,29730000,,OK,B2C,P,RATM,AUTOPECAS MOTOCICLETAS,17/05/2024,05,2024,2024M05,  /  /    ,52890817,GADUS S2 V220 2 BD. 18 KG,GRAXAS,GADUS,GADUS S2,Industry Specialities,Mineral,Premium,18.0,5656,000016507,001,1,18.0,1142.09,1036.45,0,563.55,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,18.0,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00805,042 - 30/60/90/120DDL,91,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00304801,31356721000162,EDIMAR PEREIRA 02453221752,MACARRAO MOTOS,AV DEZ DE ABRIL 736,CENTRO,BAIXO GUANDU,,,ES,,29730000,,OK,B2C,P,RATM,AUTOPECAS MOTOCICLETAS,17/05/2024,05,2024,2024M05,  /  /    ,44762905,ADVANCE 4T AX6 10W-40 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5656,000016507,001,4,48.0,1126.64,1022.43,0,651.67,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,00805,042 - 30/60/90/120DDL,91,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00613800,13814642000176,POSTO BR 31 AUTO SERVICOS LTDA,POSTO BR 31,AVENIDA MARIO GURGEL 2844,ALTO LAGE,CARIACICA,,,ES,,29151026,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016508,001,2,24.0,479.52,435.17,0,280.68,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.692,000003 - NOSSO CARRO,0,01308,019 - 28/42,35,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00613800,13814642000176,POSTO BR 31 AUTO SERVICOS LTDA,POSTO BR 31,AVENIDA MARIO GURGEL 2844,ALTO LAGE,CARIACICA,,,ES,,29151026,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5655,000016508,001,3,36.0,912.57,828.15,0,484.94,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000003 - NOSSO CARRO,0,01308,019 - 28/42,35,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00613800,13814642000176,POSTO BR 31 AUTO SERVICOS LTDA,POSTO BR 31,AVENIDA MARIO GURGEL 2844,ALTO LAGE,CARIACICA,,,ES,,29151026,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016508,001,3,36.0,896.4,813.48,0,492.08,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000003 - NOSSO CARRO,0,01308,019 - 28/42,35,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00613800,13814642000176,POSTO BR 31 AUTO SERVICOS LTDA,POSTO BR 31,AVENIDA MARIO GURGEL 2844,ALTO LAGE,CARIACICA,,,ES,,29151026,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,43615905,HELIX ULTRA PROF AG 0W20 GF6A D1G3 12x1L,OLEO,HELIX,HELIX ULTRA PROF,consumer,Sint tico,Premium,12.0,5655,000016508,001,2,24.0,765.6,694.79,0,397.01,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000003 - NOSSO CARRO,0,01308,019 - 28/42,35,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00613800,13814642000176,POSTO BR 31 AUTO SERVICOS LTDA,POSTO BR 31,AVENIDA MARIO GURGEL 2844,ALTO LAGE,CARIACICA,,,ES,,29151026,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,45277905,SPIRAX S2 G 90 CX. 12X1L,OLEO,SPIRAX,SPIRAX S2,Transport,Mineral,Mainstream,12.0,5655,000016508,001,1,12.0,328.23,297.86,0,175.69,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.85,000003 - NOSSO CARRO,0,01308,019 - 28/42,35,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00865000,50251870000101,50.251.870 IAGO LOCATELLI ROSSI,ROSSI TRATORES,R LOURENCO ROLDI 268,SAO ROQUINHO,SAO ROQUE DO CANAA,,,ES,,29665000,,OK,B2C,M,RATC,AUTOPECAS CAMINHAO,17/05/2024,05,2024,2024M05,  /  /    ,49067855,HYDRAULIC S1 M 68 FR 20L,OLEO,HYDRAU,HYDRAULIC S1 M 68,Consumer,Mineral,Mainstream,20.0,5656,000016509,001,3,60.0,1090.53,989.66,0,835.17,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,M,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,18.0,-,0,04955,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00865000,50251870000101,50.251.870 IAGO LOCATELLI ROSSI,ROSSI TRATORES,R LOURENCO ROLDI 268,SAO ROQUINHO,SAO ROQUE DO CANAA,,,ES,,29665000,,OK,B2C,M,RATC,AUTOPECAS CAMINHAO,17/05/2024,05,2024,2024M05,  /  /    ,43582855,SPIRAX S2 A 90 FR. 20LT.,OLEO,SPIRAX,SPIRAX S2,Transport,Mineral,Mainstream,20.0,5656,000016509,001,2,40.0,970.46,880.68,0,504.4,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,M,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,18.18,-,0,04955,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250018,JOIVAM GABURRO,JOIVAM GABURRO,00865000,50251870000101,50.251.870 IAGO LOCATELLI ROSSI,ROSSI TRATORES,R LOURENCO ROLDI 268,SAO ROQUINHO,SAO ROQUE DO CANAA,,,ES,,29665000,,OK,B2C,M,RATC,AUTOPECAS CAMINHAO,17/05/2024,05,2024,2024M05,  /  /    ,44414855,RIMULA RT4 X 15W40 SHELL FR 20L,OLEO,RIMULA,RIMULA RT4X,Transport,Mineral,Mainstream,20.0,5656,000016509,001,6,120.0,2181.36,1979.59,0,1456.65,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,M,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,17.596,-,0,04955,003 - 30/60/90 DD,76,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00679600,18693212000167,P. K. COMERCIO DE COMBUSTIVEIS LTDA,P. K. COMERCIO DE CO,ROD BR-101 SUL SN  KM 320;,AMARELOS,GUARAPARI,,,ES,,29226500,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,17/05/2024,05,2024,2024M05,  /  /    ,44421905,RIMULA R3 MULTI CH4 15W40 CX 12X1L,OLEO,RIMULA,RIMULA R3 MULTI,consumer,Mineral,Mainstream,12.0,5655,000016510,001,2,24.0,521.14,472.93,0,311.44,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,M18 - 28/42/56,42,SH
Nacional,NACIONAL / MATRIZ / ES,250017,LORENA RAISA VALENTE,LORENA RAISA VALENTE,00004502,07930676000204,ORVEL ORLETTI CAMINHOES E ONIBUS LT,ORVEL ORLETTI CAMINH,RODOVIA GOVERNADOR MARIO COVAS SN0,LOCALIDADE SAFRA,CACHOEIRO DE ITAPEMIRIM,,,ES,,29320899,7002740,,FWS,,RCVK,CONCES CAM VOLKS MAN,17/05/2024,05,2024,2024M05,  /  /    ,48970855,ALMAX PREMIUM 10W40 FR20L-G-052-823-Q2,OLEO,ALMAX,ALMAX 10W40,Transport,Sintetico,Mainstream,20.0,5655,000016511,001,1,20.0,586.51,532.26,0,279.98,005655,Mainstream,7005655,EMBALADO  ,,20,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,17.92,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,01209,Z60 - 60 DIAS,60,SH
